dataset,d_prime,step,evr,evr_pca
glove100,10,4660,0.24452440068188705,0.24469745013623187
glove100,10,4680,0.24452347498738353,0.24469745013623187
glove100,10,4700,0.2445345414239297,0.24469745013623187
glove100,10,4720,0.2445054252206241,0.24469745013623187
glove100,10,4740,0.244495205053331,0.24469745013623187
glove100,10,4760,0.24448873163500545,0.24469745013623187
glove100,10,4780,0.24449324577574455,0.24469745013623187
glove100,10,4800,0.24450149602855237,0.24469745013623187
glove100,10,4820,0.24451316906960283,0.24469745013623187
glove100,10,4840,0.24449334449204443,0.24469745013623187
glove100,10,4860,0.24449981263667492,0.24469745013623187
glove100,10,4880,0.24448577175754344,0.24469745013623187
glove100,10,4900,0.24449756465945838,0.24469745013623187
glove100,10,4920,0.24451116041761878,0.24469745013623187
glove100,10,4940,0.24452747111146098,0.24469745013623187
glove100,10,4960,0.24448519192912968,0.24469745013623187
glove100,10,4980,0.24449852688374854,0.24469745013623187
glove100,10,5000,0.24450239413177804,0.24469745013623187
glove100,10,5020,0.24451359707747677,0.24469745013623187
glove100,10,5040,0.24451152383235122,0.24469745013623187
glove100,10,5060,0.24452297445164053,0.24469745013623187
glove100,10,5080,0.24452213667050746,0.24469745013623187
glove100,10,5100,0.24450991731211238,0.24469745013623187
glove100,10,5120,0.2445167388116114,0.24469745013623187
glove100,10,5140,0.24450454544842912,0.24469745013623187
glove100,10,5160,0.24450736161859105,0.24469745013623187
glove100,10,5180,0.24451449718945123,0.24469745013623187
glove100,10,5200,0.24451338001168196,0.24469745013623187
glove100,10,5220,0.24450729383151817,0.24469745013623187
glove100,10,5240,0.2445080686564744,0.24469745013623187
glove100,10,5260,0.24452277382182358,0.24469745013623187
glove100,10,5280,0.24452631383679296,0.24469745013623187
glove100,10,5300,0.24453829192275692,0.24469745013623187
glove100,10,5320,0.24452898151838845,0.24469745013623187
glove100,10,5340,0.2445236006179134,0.24469745013623187
glove100,10,5360,0.2445088808041615,0.24469745013623187
glove100,10,5380,0.2445256792824476,0.24469745013623187
glove100,10,5400,0.2445120408230379,0.24469745013623187
glove100,10,5420,0.24452304376179063,0.24469745013623187
glove100,10,5440,0.2445248848565367,0.24469745013623187
glove100,10,5460,0.2445292611225564,0.24469745013623187
glove100,10,5480,0.24452171731905703,0.24469745013623187
glove100,10,5500,0.2445279921721859,0.24469745013623187
glove100,10,5520,0.24451854232165363,0.24469745013623187
glove100,10,5540,0.24452171376556925,0.24469745013623187
glove100,10,5560,0.2445251838951534,0.24469745013623187
glove100,10,5580,0.24452869365713475,0.24469745013623187
glove100,10,5600,0.24453083520319294,0.24469745013623187
glove100,10,5620,0.24452569226033335,0.24469745013623187
glove100,10,5640,0.2445158025621533,0.24469745013623187
glove100,10,5660,0.24450726831671762,0.24469745013623187
glove100,10,5680,0.2445213952445306,0.24469745013623187
glove100,10,5700,0.24452160345889068,0.24469745013623187
glove100,10,5720,0.24450691820359113,0.24469745013623187
glove100,10,5740,0.244526146238184,0.24469745013623187
glove100,10,5760,0.2445329114398003,0.24469745013623187
glove100,10,5780,0.24452831442590736,0.24469745013623187
glove100,10,5800,0.2445226380771893,0.24469745013623187
glove100,10,5820,0.2445265519774892,0.24469745013623187
glove100,10,5840,0.24453146728892097,0.24469745013623187
glove100,10,5860,0.2445394881892839,0.24469745013623187
glove100,10,5880,0.24454071526679896,0.24469745013623187
glove100,10,5900,0.24454849507938042,0.24469745013623187
glove100,10,5920,0.24455407543495208,0.24469745013623187
glove100,10,5940,0.24455058359871423,0.24469745013623187
glove100,10,5960,0.24455650774607193,0.24469745013623187
glove100,10,5980,0.244558701917691,0.24469745013623187
glove100,10,6000,0.24454080352913662,0.24469745013623187
glove100,10,6020,0.2445340214204233,0.24469745013623187
glove100,10,6040,0.24453398083969435,0.24469745013623187
glove100,10,6060,0.24454268592772957,0.24469745013623187
glove100,10,6080,0.2445561087610333,0.24469745013623187
glove100,10,6100,0.24453863412049093,0.24469745013623187
glove100,10,6120,0.2445531550512295,0.24469745013623187
glove100,10,6140,0.24454493478839257,0.24469745013623187
glove100,10,6160,0.24453315812739027,0.24469745013623187
glove100,10,6180,0.2445367952174339,0.24469745013623187
glove100,10,6200,0.24453173402771441,0.24469745013623187
glove100,10,6220,0.24451251428000126,0.24469745013623187
glove100,10,6240,0.24451079987101595,0.24469745013623187
glove100,10,6260,0.24450708024710507,0.24469745013623187
glove100,10,6280,0.2445300456757146,0.24469745013623187
glove100,10,6300,0.2445452042378933,0.24469745013623187
glove100,10,6320,0.24452962632587158,0.24469745013623187
glove100,10,6340,0.2445348738357264,0.24469745013623187
glove100,10,6360,0.24453241630315992,0.24469745013623187
glove100,10,6380,0.2445317720011082,0.24469745013623187
glove100,10,6400,0.24451234093650223,0.24469745013623187
glove100,10,6420,0.24451149256351157,0.24469745013623187
glove100,10,6440,0.2444928814838166,0.24469745013623187
glove100,10,6460,0.2444951303068772,0.24469745013623187
glove100,10,6480,0.24452570789720515,0.24469745013623187
glove100,10,6500,0.24451387691386084,0.24469745013623187
glove100,10,6520,0.24453136792721655,0.24469745013623187
glove100,10,6540,0.24452191072068824,0.24469745013623187
glove100,10,6560,0.24453296365602528,0.24469745013623187
glove100,10,6580,0.244527230932175,0.24469745013623187
glove100,10,6600,0.2445214998093859,0.24469745013623187
glove100,10,6620,0.24452253353445733,0.24469745013623187
glove100,10,6640,0.24452605855063153,0.24469745013623187
glove100,10,6660,0.24452341243224499,0.24469745013623187
glove100,10,6680,0.24453073690527205,0.24469745013623187
glove100,10,6700,0.24451191160407837,0.24469745013623187
glove100,10,6720,0.24450837881607757,0.24469745013623187
glove100,10,6740,0.24453233119157797,0.24469745013623187
glove100,10,6760,0.24454475854117447,0.24469745013623187
glove100,10,6780,0.24453527500129335,0.24469745013623187
glove100,10,6800,0.24454207151846466,0.24469745013623187
glove100,10,6820,0.2445185679158095,0.24469745013623187
glove100,10,6840,0.24452285683490627,0.24469745013623187
glove100,10,6860,0.24454172257622112,0.24469745013623187
glove100,10,6880,0.24453726845665721,0.24469745013623187
glove100,10,6900,0.2445280354038691,0.24469745013623187
glove100,10,6920,0.24453430250467223,0.24469745013623187
glove100,10,6940,0.24453523237892336,0.24469745013623187
glove100,10,6960,0.24453853932192024,0.24469745013623187
glove100,10,6980,0.24452625584110704,0.24469745013623187
glove100,10,7000,0.2445195205886726,0.24469745013623187
glove100,10,7020,0.24453712409750114,0.24469745013623187
glove100,10,7040,0.24452754822802583,0.24469745013623187
glove100,10,7060,0.24454064111496557,0.24469745013623187
glove100,10,7080,0.24451904153971277,0.24469745013623187
glove100,10,7100,0.24454340611384145,0.24469745013623187
glove100,10,7120,0.24453440996233963,0.24469745013623187
glove100,10,7140,0.24452532480560898,0.24469745013623187
glove100,10,7160,0.24454635511211678,0.24469745013623187
glove100,10,7180,0.2445428787944875,0.24469745013623187
glove100,10,7200,0.24453600387677307,0.24469745013623187
glove100,10,7220,0.24454560785370733,0.24469745013623187
glove100,10,7240,0.24454523389281163,0.24469745013623187
glove100,10,7260,0.24454562883095093,0.24469745013623187
glove100,10,7280,0.24454964102047494,0.24469745013623187
glove100,10,7300,0.244542007346481,0.24469745013623187
glove100,10,7320,0.24452679586170498,0.24469745013623187
glove100,10,7340,0.2445180998980128,0.24469745013623187
glove100,10,7360,0.2445410506418377,0.24469745013623187
glove100,10,7380,0.24455246508424558,0.24469745013623187
glove100,10,7400,0.24455826969043368,0.24469745013623187
glove100,10,7420,0.24455744318480882,0.24469745013623187
glove100,10,7440,0.24455637239762645,0.24469745013623187
glove100,10,7460,0.2445401938888993,0.24469745013623187
glove100,10,7480,0.24454973775866487,0.24469745013623187
glove100,10,7500,0.24454465964692365,0.24469745013623187
glove100,10,7520,0.24454167337472807,0.24469745013623187
glove100,10,7540,0.24454364432093653,0.24469745013623187
glove100,10,7560,0.2445622550956526,0.24469745013623187
glove100,10,7580,0.24454236120036557,0.24469745013623187
glove100,10,7600,0.24454318874282033,0.24469745013623187
glove100,10,7620,0.24452624497869258,0.24469745013623187
glove100,10,7640,0.24453492715775793,0.24469745013623187
glove100,10,7660,0.24454793723718304,0.24469745013623187
glove100,10,7680,0.24454829950904267,0.24469745013623187
glove100,10,7700,0.24454647222581496,0.24469745013623187
glove100,10,7720,0.24454807239343643,0.24469745013623187
glove100,10,7740,0.24454877323896307,0.24469745013623187
glove100,10,7760,0.2445571458468616,0.24469745013623187
glove100,10,7780,0.2445592227193381,0.24469745013623187
glove100,10,7800,0.24456928822642188,0.24469745013623187
glove100,10,7820,0.24455316400161564,0.24469745013623187
glove100,10,7840,0.2445366419473633,0.24469745013623187
glove100,10,7860,0.24452781398195536,0.24469745013623187
glove100,10,7880,0.24453604517399324,0.24469745013623187
glove100,10,7900,0.24452027694820083,0.24469745013623187
glove100,10,7920,0.24452146565595972,0.24469745013623187
glove100,10,7940,0.24453451389315434,0.24469745013623187
glove100,10,7960,0.2445157552262334,0.24469745013623187
glove100,10,7980,0.24451240070984004,0.24469745013623187
glove100,10,8000,0.2445051530509273,0.24469745013623187
glove100,10,8020,0.24452615601475783,0.24469745013623187
glove100,10,8040,0.24451714763545715,0.24469745013623187
glove100,10,8060,0.24452183928959464,0.24469745013623187
glove100,10,8080,0.24451653524577016,0.24469745013623187
glove100,10,8100,0.24449782852440324,0.24469745013623187
glove100,10,8120,0.24452490967205065,0.24469745013623187
glove100,10,8140,0.24452231074084754,0.24469745013623187
glove100,10,8160,0.24452810341264253,0.24469745013623187
glove100,10,8180,0.24452273497122115,0.24469745013623187
glove100,10,8200,0.24451231729384468,0.24469745013623187
glove100,10,8220,0.2445064413620944,0.24469745013623187
glove100,10,8240,0.24449847821494927,0.24469745013623187
glove100,10,8260,0.24450503279901778,0.24469745013623187
glove100,10,8280,0.24452519029056438,0.24469745013623187
glove100,10,8300,0.2445166657308893,0.24469745013623187
glove100,10,8320,0.24452939163503587,0.24469745013623187
glove100,10,8340,0.2445281813348182,0.24469745013623187
glove100,10,8360,0.24452952116600293,0.24469745013623187
glove100,10,8380,0.24453115886872187,0.24469745013623187
glove100,10,8400,0.24453723829915322,0.24469745013623187
glove100,10,8420,0.2445294037491848,0.24469745013623187
glove100,10,8440,0.2445255480604472,0.24469745013623187
glove100,10,8460,0.24453301661144256,0.24469745013623187
glove100,10,8480,0.24454687878384143,0.24469745013623187
glove100,10,8500,0.2445378145200553,0.24469745013623187
glove100,10,8520,0.24454528602366907,0.24469745013623187
glove100,10,8540,0.2445532662402262,0.24469745013623187
glove100,10,8560,0.2445160032141894,0.24469745013623187
glove100,10,8580,0.2445158464046637,0.24469745013623187
glove100,10,8600,0.244516252457911,0.24469745013623187
glove100,10,8620,0.244542086077242,0.24469745013623187
glove100,10,8640,0.24454727714557908,0.24469745013623187
glove100,10,8660,0.2445533191847533,0.24469745013623187
glove100,10,8680,0.2445385448210965,0.24469745013623187
glove100,10,8700,0.24453924777124592,0.24469745013623187
glove100,10,8720,0.24451251178363595,0.24469745013623187
glove100,10,8740,0.2445359330072418,0.24469745013623187
glove100,10,8760,0.24453018094363838,0.24469745013623187
glove100,10,8780,0.24453766377127442,0.24469745013623187
glove100,10,8800,0.24454941894539522,0.24469745013623187
glove100,10,8820,0.24454253563042447,0.24469745013623187
glove100,10,8840,0.24453291212400471,0.24469745013623187
glove100,10,8860,0.24454912245832447,0.24469745013623187
glove100,10,8880,0.24453415305242865,0.24469745013623187
glove100,10,8900,0.24453228057798376,0.24469745013623187
glove100,10,8920,0.244533648664255,0.24469745013623187
glove100,10,8940,0.24453344840042948,0.24469745013623187
glove100,10,8960,0.2445355072983993,0.24469745013623187
glove100,10,8980,0.2445538921795651,0.24469745013623187
glove100,10,9000,0.24455203397898784,0.24469745013623187
glove100,10,9020,0.24453796212054354,0.24469745013623187
glove100,10,9040,0.24455458105477026,0.24469745013623187
glove100,10,9060,0.2445451871582449,0.24469745013623187
glove100,10,9080,0.24454445312612202,0.24469745013623187
glove100,10,9100,0.24454092264638952,0.24469745013623187
glove100,10,9120,0.24453524382132455,0.24469745013623187
glove100,10,9140,0.24453991072200776,0.24469745013623187
glove100,10,9160,0.24453157358594108,0.24469745013623187
glove100,10,9180,0.2445154674806145,0.24469745013623187
glove100,10,9200,0.2445401240158931,0.24469745013623187
glove100,10,9220,0.2445377843400695,0.24469745013623187
glove100,10,9240,0.2445475635810444,0.24469745013623187
glove100,10,9260,0.24454883199316732,0.24469745013623187
glove100,10,9280,0.24454409407349473,0.24469745013623187
glove100,10,9300,0.24456082224412318,0.24469745013623187
glove100,10,9320,0.24455606725675352,0.24469745013623187
glove100,10,9340,0.24455336561345462,0.24469745013623187
glove100,10,9360,0.24454506018967037,0.24469745013623187
glove100,10,9380,0.24454121698879183,0.24469745013623187
glove100,10,9400,0.24452884125869714,0.24469745013623187
glove100,10,9420,0.24452343994846126,0.24469745013623187
glove100,10,9440,0.2445106489536006,0.24469745013623187
glove100,10,9460,0.24452020824855838,0.24469745013623187
glove100,10,9480,0.24452224607305145,0.24469745013623187
glove100,10,9500,0.24452371544790638,0.24469745013623187
glove100,10,9520,0.24451557887524733,0.24469745013623187
glove100,10,9540,0.2445241926729666,0.24469745013623187
glove100,10,9560,0.24453486105360334,0.24469745013623187
glove100,10,9580,0.24453117524343437,0.24469745013623187
glove100,10,9600,0.24451339247314868,0.24469745013623187
glove100,10,9620,0.24451071936424296,0.24469745013623187
glove100,10,9640,0.24450483515064833,0.24469745013623187
glove100,10,9660,0.24450939007620667,0.24469745013623187
glove100,10,9680,0.24450596591618606,0.24469745013623187
glove100,10,9700,0.24453254005326192,0.24469745013623187
glove100,10,9720,0.2445405469374372,0.24469745013623187
glove100,10,9740,0.24454266029374183,0.24469745013623187
glove100,10,9760,0.24453250662561246,0.24469745013623187
glove100,10,9780,0.2445380022316735,0.24469745013623187
glove100,10,9800,0.24453785137026052,0.24469745013623187
glove100,10,9820,0.24451976542653667,0.24469745013623187
glove100,10,9840,0.2445169257104494,0.24469745013623187
glove100,10,9860,0.24453985994994698,0.24469745013623187
glove100,10,9880,0.24453998949729716,0.24469745013623187
glove100,10,9900,0.24452947259668853,0.24469745013623187
glove100,10,9920,0.2445268917835615,0.24469745013623187
glove100,10,9940,0.24453451417997915,0.24469745013623187
glove100,10,9960,0.24452385555523026,0.24469745013623187
glove100,10,9980,0.24453206101459002,0.24469745013623187
glove100,10,10000,0.2445285123561765,0.24469745013623187
glove100,10,10020,0.24453613050303633,0.24469745013623187
glove100,10,10040,0.24454036127970422,0.24469745013623187
glove100,10,10060,0.24452844628175902,0.24469745013623187
glove100,10,10080,0.24454282014004505,0.24469745013623187
glove100,10,10100,0.24454738262683784,0.24469745013623187
glove100,10,10120,0.24453842115567548,0.24469745013623187
glove100,10,10140,0.2445533376416167,0.24469745013623187
glove100,10,10160,0.24455941332592154,0.24469745013623187
glove100,10,10180,0.24454407814488274,0.24469745013623187
glove100,10,10200,0.24454096291515484,0.24469745013623187
glove100,10,10220,0.2445257751986281,0.24469745013623187
glove100,10,10240,0.24454860740133594,0.24469745013623187
glove100,10,10260,0.24455656518153027,0.24469745013623187
glove100,10,10280,0.24455980042751826,0.24469745013623187
glove100,10,10300,0.24455861199813494,0.24469745013623187
glove100,10,10320,0.2445479477498292,0.24469745013623187
glove100,10,10340,0.24453201816377426,0.24469745013623187
glove100,10,10360,0.24453595130247974,0.24469745013623187
glove100,10,10380,0.24454501935272321,0.24469745013623187
glove100,10,10400,0.24453523461094348,0.24469745013623187
glove100,10,10420,0.2445345407438062,0.24469745013623187
glove100,10,10440,0.24453428041885156,0.24469745013623187
glove100,10,10460,0.244524528438433,0.24469745013623187
glove100,10,10480,0.24453352992137503,0.24469745013623187
glove100,10,10500,0.24452498336896555,0.24469745013623187
glove100,10,10520,0.24454225812465305,0.24469745013623187
glove100,10,10540,0.24451700156217684,0.24469745013623187
glove100,10,10560,0.24452909155162816,0.24469745013623187
glove100,10,10580,0.2445313580959315,0.24469745013623187
glove100,10,10600,0.24453837394772726,0.24469745013623187
glove100,10,10620,0.2445184906665244,0.24469745013623187
glove100,10,10640,0.24454396043319654,0.24469745013623187
glove100,10,10660,0.24453125487718966,0.24469745013623187
glove100,10,10680,0.24454442415127656,0.24469745013623187
glove100,10,10700,0.24453625088899414,0.24469745013623187
glove100,10,10720,0.24452802932482132,0.24469745013623187
glove100,10,10740,0.24453756769571924,0.24469745013623187
glove100,10,10760,0.24452332742284483,0.24469745013623187
glove100,10,10780,0.24452272598698904,0.24469745013623187
glove100,10,10800,0.2445396464920666,0.24469745013623187
glove100,10,10820,0.24454424432902436,0.24469745013623187
glove100,10,10840,0.2445258007760826,0.24469745013623187
glove100,10,10860,0.24454175790551996,0.24469745013623187
glove100,10,10880,0.24453951289665352,0.24469745013623187
glove100,10,10900,0.2445563018072173,0.24469745013623187
glove100,10,10920,0.24455461842955806,0.24469745013623187
glove100,10,10940,0.24455128975319657,0.24469745013623187
glove100,10,10960,0.2445293628958597,0.24469745013623187
glove100,10,10980,0.24452410118907855,0.24469745013623187
glove100,10,11000,0.24451398336966818,0.24469745013623187
glove100,10,11020,0.2445183494014556,0.24469745013623187
glove100,10,11040,0.2445227961207183,0.24469745013623187
glove100,10,11060,0.24452589275268571,0.24469745013623187
glove100,10,11080,0.24452490464990853,0.24469745013623187
glove100,10,11100,0.24451834754871815,0.24469745013623187
glove100,10,11120,0.24451751778986444,0.24469745013623187
glove100,10,11140,0.24452538559579853,0.24469745013623187
glove100,10,11160,0.24452442650069647,0.24469745013623187
glove100,10,11180,0.24454068192811632,0.24469745013623187
glove100,10,11200,0.24452095436692528,0.24469745013623187
glove100,10,11220,0.24450839403427585,0.24469745013623187
glove100,10,11240,0.24452230603817932,0.24469745013623187
glove100,10,11260,0.24453072140770254,0.24469745013623187
glove100,10,11280,0.24453429187590944,0.24469745013623187
glove100,10,11300,0.24453333014326292,0.24469745013623187
glove100,10,11320,0.24451812857031371,0.24469745013623187
glove100,10,11340,0.24452427381557462,0.24469745013623187
glove100,10,11360,0.2445307884016828,0.24469745013623187
glove100,10,11380,0.24453147752478244,0.24469745013623187
glove100,10,11400,0.24453024387829067,0.24469745013623187
glove100,10,11420,0.24452616638516703,0.24469745013623187
glove100,10,11440,0.24453042356316546,0.24469745013623187
glove100,10,11460,0.2445410027648158,0.24469745013623187
glove100,10,11480,0.24452091338647008,0.24469745013623187
glove100,10,11500,0.24452856049963487,0.24469745013623187
glove100,10,11520,0.24452163557057868,0.24469745013623187
glove100,10,11540,0.24452259537282922,0.24469745013623187
glove100,10,11560,0.24453140045645202,0.24469745013623187
glove100,10,11580,0.2445356637139057,0.24469745013623187
glove100,10,11600,0.2445220251830956,0.24469745013623187
glove100,10,11620,0.24452502564696127,0.24469745013623187
glove100,10,11640,0.24452522971353996,0.24469745013623187
glove100,10,11660,0.2445221949825492,0.24469745013623187
glove100,10,11680,0.24451847616895728,0.24469745013623187
glove100,10,11700,0.24452966421107664,0.24469745013623187
glove100,10,11720,0.24453556594498269,0.24469745013623187
glove100,10,11740,0.2445244519167428,0.24469745013623187
glove100,10,11760,0.24453159161528043,0.24469745013623187
glove100,10,11780,0.2445521776967784,0.24469745013623187
glove100,10,11800,0.24452787720043156,0.24469745013623187
glove100,10,11820,0.24452449368905704,0.24469745013623187
glove100,10,11840,0.24453233667262736,0.24469745013623187
glove100,10,11860,0.2445188465165276,0.24469745013623187
glove100,10,11880,0.2445141760924706,0.24469745013623187
glove100,10,11900,0.24452713090351663,0.24469745013623187
glove100,10,11920,0.2445171266848935,0.24469745013623187
glove100,10,11940,0.24453586157018284,0.24469745013623187
glove100,10,11960,0.24453648672695671,0.24469745013623187
glove100,10,11980,0.24454462907305208,0.24469745013623187
glove100,10,12000,0.2445458152546483,0.24469745013623187
glove100,10,12020,0.24454997035293885,0.24469745013623187
glove100,10,12040,0.24454808225959293,0.24469745013623187
glove100,10,12060,0.24454711254692688,0.24469745013623187
glove100,10,12080,0.244558777292307,0.24469745013623187
glove100,10,12100,0.2445457831339546,0.24469745013623187
glove100,10,12120,0.24453700757594504,0.24469745013623187
glove100,10,12140,0.2445403867558387,0.24469745013623187
glove100,10,12160,0.24454001219369997,0.24469745013623187
glove100,10,12180,0.2445426296911178,0.24469745013623187
glove100,10,12200,0.24453507642731626,0.24469745013623187
glove100,10,12220,0.2445351974454868,0.24469745013623187
glove100,10,12240,0.24453189855073415,0.24469745013623187
glove100,10,12260,0.2445396927756412,0.24469745013623187
glove100,10,12280,0.2445419650170578,0.24469745013623187
glove100,10,12300,0.2445394373437496,0.24469745013623187
glove100,10,12320,0.24451799535275717,0.24469745013623187
glove100,10,12340,0.24454525008810618,0.24469745013623187
glove100,10,12360,0.2445338230202645,0.24469745013623187
glove100,10,12380,0.24452634591227002,0.24469745013623187
glove100,10,12400,0.2445413249020503,0.24469745013623187
glove100,10,12420,0.2445494802232278,0.24469745013623187
glove100,10,12440,0.24455797501764573,0.24469745013623187
glove100,10,12460,0.2445513690079142,0.24469745013623187
glove100,10,12480,0.24456582366112636,0.24469745013623187
glove100,10,12500,0.24455127157942855,0.24469745013623187
glove100,10,12520,0.24453942090753522,0.24469745013623187
glove100,10,12540,0.24454007929851065,0.24469745013623187
glove100,10,12560,0.24452738817738676,0.24469745013623187
glove100,10,12580,0.24453503293591744,0.24469745013623187
glove100,10,12600,0.2445252233171104,0.24469745013623187
glove100,10,12620,0.2445313132976594,0.24469745013623187
glove100,10,12640,0.24454196276973367,0.24469745013623187
glove100,10,12660,0.24453872303139546,0.24469745013623187
glove100,10,12680,0.24451456412933997,0.24469745013623187
glove100,10,12700,0.24452809868164463,0.24469745013623187
glove100,10,12720,0.2445276215710197,0.24469745013623187
glove100,10,12740,0.2445175178621099,0.24469745013623187
glove100,10,12760,0.244537578347121,0.24469745013623187
glove100,10,12780,0.24452748560485174,0.24469745013623187
glove100,10,12800,0.2445360569791441,0.24469745013623187
glove100,10,12820,0.244539350756386,0.24469745013623187
glove100,10,12840,0.24453149540247124,0.24469745013623187
glove100,10,12860,0.2445241282844649,0.24469745013623187
glove100,10,12880,0.24451952662078247,0.24469745013623187
glove100,10,12900,0.24452902336785842,0.24469745013623187
glove100,10,12920,0.24453930388079181,0.24469745013623187
glove100,10,12940,0.24454388877280103,0.24469745013623187
glove100,10,12960,0.24452153151844033,0.24469745013623187
glove100,10,12980,0.2445270254361739,0.24469745013623187
glove100,10,13000,0.2445228932710882,0.24469745013623187
glove100,10,13020,0.24451853908813612,0.24469745013623187
glove100,10,13040,0.24451473140482027,0.24469745013623187
glove100,10,13060,0.24451800052023379,0.24469745013623187
glove100,10,13080,0.24454398859764415,0.24469745013623187
glove100,10,13100,0.24453942487308825,0.24469745013623187
glove100,10,13120,0.24453366395765444,0.24469745013623187
glove100,10,13140,0.24451728242691223,0.24469745013623187
glove100,10,13160,0.24451737290796854,0.24469745013623187
glove100,10,13180,0.24453566356219278,0.24469745013623187
glove100,10,13200,0.2445395830396537,0.24469745013623187
glove100,10,13220,0.24453929750683182,0.24469745013623187
glove100,10,13240,0.24453153533135347,0.24469745013623187
glove100,10,13260,0.2445267136733871,0.24469745013623187
glove100,10,13280,0.24455082177115972,0.24469745013623187
glove100,10,13300,0.2445444787826724,0.24469745013623187
glove100,10,13320,0.24453120414130622,0.24469745013623187
glove100,10,13340,0.2445356457441762,0.24469745013623187
glove100,10,13360,0.24453659499490776,0.24469745013623187
glove100,10,13380,0.2445510059702004,0.24469745013623187
glove100,10,13400,0.2445426650848699,0.24469745013623187
glove100,10,13420,0.24452636487084625,0.24469745013623187
glove100,10,13440,0.2445132793456966,0.24469745013623187
glove100,10,13460,0.2445504720103915,0.24469745013623187
glove100,10,13480,0.24455660167682983,0.24469745013623187
glove100,10,13500,0.24454529387011847,0.24469745013623187
glove100,10,13520,0.24453693747866875,0.24469745013623187
glove100,10,13540,0.24454460944880374,0.24469745013623187
glove100,10,13560,0.24454477651923756,0.24469745013623187
glove100,10,13580,0.24454547341553928,0.24469745013623187
glove100,10,13600,0.24454134178677397,0.24469745013623187
glove100,10,13620,0.24453122739828215,0.24469745013623187
glove100,10,13640,0.24453759156971716,0.24469745013623187
glove100,10,13660,0.24454369116717758,0.24469745013623187
glove100,10,13680,0.24454254863622454,0.24469745013623187
glove100,10,13700,0.24453986908905012,0.24469745013623187
glove100,10,13720,0.24454550058105617,0.24469745013623187
glove100,10,13740,0.24454704158302684,0.24469745013623187
glove100,10,13760,0.2445502284415256,0.24469745013623187
glove100,10,13780,0.24453456036142,0.24469745013623187
glove100,10,13800,0.24452980515755524,0.24469745013623187
glove100,10,13820,0.24454007284419516,0.24469745013623187
glove100,10,13840,0.24454071049128576,0.24469745013623187
glove100,10,13860,0.2445477378864914,0.24469745013623187
glove100,10,13880,0.24454261699602783,0.24469745013623187
glove100,10,13900,0.24453337752119478,0.24469745013623187
glove100,10,13920,0.24453770206170888,0.24469745013623187
glove100,10,13940,0.2445434041675975,0.24469745013623187
glove100,10,13960,0.24453964366959716,0.24469745013623187
glove100,10,13980,0.24452929994359754,0.24469745013623187
glove100,10,14000,0.244545465589167,0.24469745013623187
glove100,10,14020,0.24454850554936586,0.24469745013623187
glove100,10,14040,0.24453749099829536,0.24469745013623187
glove100,10,14060,0.2445445644962149,0.24469745013623187
glove100,10,14080,0.24453419763805395,0.24469745013623187
glove100,10,14100,0.2445093904245058,0.24469745013623187
glove100,10,14120,0.24449267623062032,0.24469745013623187
glove100,10,14140,0.24447796905258465,0.24469745013623187
glove100,10,14160,0.24450439055729006,0.24469745013623187
glove100,10,14180,0.2445277212572692,0.24469745013623187
glove100,10,14200,0.24453275307033828,0.24469745013623187
glove100,10,14220,0.24453315121968927,0.24469745013623187
glove100,10,14240,0.2445377206219447,0.24469745013623187
glove100,10,14260,0.24451810960120668,0.24469745013623187
glove100,10,14280,0.24451416790269573,0.24469745013623187
glove100,10,14300,0.24451813442569598,0.24469745013623187
glove100,10,14320,0.2445177037730154,0.24469745013623187
glove100,10,14340,0.24452364691831555,0.24469745013623187
glove100,10,14360,0.24453087485726938,0.24469745013623187
glove100,10,14380,0.24451886637008766,0.24469745013623187
glove100,10,14400,0.2445086659624313,0.24469745013623187
glove100,10,14420,0.24451100177456225,0.24469745013623187
glove100,10,14440,0.24452030424455257,0.24469745013623187
glove100,10,14460,0.24451165773909594,0.24469745013623187
glove100,10,14480,0.24451494393611073,0.24469745013623187
glove100,10,14500,0.2445170794422551,0.24469745013623187
glove100,10,14520,0.24451544565399141,0.24469745013623187
glove100,10,14540,0.24452588506595063,0.24469745013623187
glove100,10,14560,0.24453128552824244,0.24469745013623187
glove100,10,14580,0.2445146431303051,0.24469745013623187
glove100,10,14600,0.2445297708753978,0.24469745013623187
glove100,10,14620,0.2445203574656437,0.24469745013623187
glove100,10,14640,0.2445312368555638,0.24469745013623187
glove100,10,14660,0.24455167071624906,0.24469745013623187
glove100,10,14680,0.24454148670426,0.24469745013623187
glove100,10,14700,0.24453026824156515,0.24469745013623187
glove100,10,14720,0.24451990817946917,0.24469745013623187
glove100,10,14740,0.24451790924369135,0.24469745013623187
glove100,10,14760,0.24453829881730862,0.24469745013623187
glove100,10,14780,0.24454989852819223,0.24469745013623187
glove100,10,14800,0.2445445809639365,0.24469745013623187
glove100,10,14820,0.24454346411249578,0.24469745013623187
glove100,10,14840,0.2445470077209464,0.24469745013623187
glove100,10,14860,0.24454252018741543,0.24469745013623187
glove100,10,14880,0.24455017619913558,0.24469745013623187
glove100,10,14900,0.2445367103523455,0.24469745013623187
glove100,10,14920,0.24454054424700178,0.24469745013623187
glove100,10,14940,0.24453817779252468,0.24469745013623187
glove100,10,14960,0.2445248036415647,0.24469745013623187
glove100,10,14980,0.24452232669984436,0.24469745013623187
glove100,10,15000,0.24454158413738722,0.24469745013623187
